index,crop,month,year,price,category
3554,"CHAYOTE LEAVES, 1 KG",Jun,2021,33.25,LEAFY VEGETABLES
3555,"CHAYOTE LEAVES, 1 KG",Jul,2021,36.31,LEAFY VEGETABLES
3556,"CHAYOTE LEAVES, 1 KG",Aug,2021,36.16,LEAFY VEGETABLES
3557,"CHAYOTE LEAVES, 1 KG",Sep,2021,41.66,LEAFY VEGETABLES
3558,"CHAYOTE LEAVES, 1 KG",Oct,2021,44.32,LEAFY VEGETABLES
3559,"CHAYOTE LEAVES, 1 KG",Nov,2021,39.88,LEAFY VEGETABLES
3560,"CHAYOTE LEAVES, 1 KG",Dec,2021,39.13,LEAFY VEGETABLES
3561,"CHAYOTE LEAVES, 1 KG",Annual,2021,36.93,LEAFY VEGETABLES
3562,"CHAYOTE LEAVES, 1 KG",Jan,2022,39.51,LEAFY VEGETABLES
3563,"CHAYOTE LEAVES, 1 KG",Feb,2022,42,LEAFY VEGETABLES
3564,"CHAYOTE LEAVES, 1 KG",Mar,2022,41.97,LEAFY VEGETABLES
3565,"CHAYOTE LEAVES, 1 KG",Apr,2022,41.95,LEAFY VEGETABLES
3566,"CHAYOTE LEAVES, 1 KG",May,2022,42.34,LEAFY VEGETABLES
3567,"CHAYOTE LEAVES, 1 KG",Jun,2022,42.07,LEAFY VEGETABLES
3568,"CHAYOTE LEAVES, 1 KG",Jul,2022,41.45,LEAFY VEGETABLES
3569,"CHAYOTE LEAVES, 1 KG",Aug,2022,41.91,LEAFY VEGETABLES
3570,"CHAYOTE LEAVES, 1 KG",Sep,2022,42.09,LEAFY VEGETABLES
3571,"CHAYOTE LEAVES, 1 KG",Oct,2022,42.21,LEAFY VEGETABLES
3572,"CHAYOTE LEAVES, 1 KG",Nov,2022,44.13,LEAFY VEGETABLES
3573,"CHAYOTE LEAVES, 1 KG",Dec,2022,45.77,LEAFY VEGETABLES
3574,"CHAYOTE LEAVES, 1 KG",Annual,2022,42.28,LEAFY VEGETABLES
3575,"CHAYOTE LEAVES, 1 KG",Jan,2023,45.65,LEAFY VEGETABLES
3576,"CHAYOTE LEAVES, 1 KG",Feb,2023,48.11,LEAFY VEGETABLES
3577,"CHAYOTE LEAVES, 1 KG",Mar,2023,49.92,LEAFY VEGETABLES
3578,"CHAYOTE LEAVES, 1 KG",Apr,2023,48.94,LEAFY VEGETABLES
3579,"CHAYOTE LEAVES, 1 KG",May,2023,46.61,LEAFY VEGETABLES
3580,"CHAYOTE LEAVES, 1 KG",Jun,2023,45.92,LEAFY VEGETABLES
3581,"CHAYOTE LEAVES, 1 KG",Jul,2023,45.64,LEAFY VEGETABLES
3582,"CHAYOTE LEAVES, 1 KG",Aug,2023,47.68,LEAFY VEGETABLES
3583,"CHAYOTE LEAVES, 1 KG",Sep,2023,49.07,LEAFY VEGETABLES
3584,"CHAYOTE LEAVES, 1 KG",Oct,2023,49.14,LEAFY VEGETABLES
3585,"CHAYOTE LEAVES, 1 KG",Nov,2023,47.42,LEAFY VEGETABLES
3586,"CHAYOTE LEAVES, 1 KG",Dec,2023,48.65,LEAFY VEGETABLES
3587,"CHAYOTE LEAVES, 1 KG",Annual,2023,47.73,LEAFY VEGETABLES
3588,"GABI LEAVES, 1 KG",Jan,2020,74.9,LEAFY VEGETABLES
3589,"GABI LEAVES, 1 KG",Feb,2020,73.47,LEAFY VEGETABLES
3590,"GABI LEAVES, 1 KG",Mar,2020,72.41,LEAFY VEGETABLES
3591,"GABI LEAVES, 1 KG",Apr,2020,74.14,LEAFY VEGETABLES
3592,"GABI LEAVES, 1 KG",May,2020,73.6,LEAFY VEGETABLES
3593,"GABI LEAVES, 1 KG",Jun,2020,73.8,LEAFY VEGETABLES
3594,"GABI LEAVES, 1 KG",Jul,2020,76.57,LEAFY VEGETABLES
3595,"GABI LEAVES, 1 KG",Aug,2020,76.62,LEAFY VEGETABLES
3596,"GABI LEAVES, 1 KG",Sep,2020,78.2,LEAFY VEGETABLES
3597,"GABI LEAVES, 1 KG",Oct,2020,75.82,LEAFY VEGETABLES
3598,"GABI LEAVES, 1 KG",Nov,2020,77.2,LEAFY VEGETABLES
3599,"GABI LEAVES, 1 KG",Dec,2020,80.12,LEAFY VEGETABLES
3600,"GABI LEAVES, 1 KG",Annual,2020,75.57,LEAFY VEGETABLES
3601,"GABI LEAVES, 1 KG",Jan,2021,81.98,LEAFY VEGETABLES
3602,"GABI LEAVES, 1 KG",Feb,2021,83.14,LEAFY VEGETABLES
3603,"GABI LEAVES, 1 KG",Mar,2021,81.17,LEAFY VEGETABLES
3604,"GABI LEAVES, 1 KG",Apr,2021,79.29,LEAFY VEGETABLES
3605,"GABI LEAVES, 1 KG",May,2021,79.24,LEAFY VEGETABLES
3606,"GABI LEAVES, 1 KG",Jun,2021,79.81,LEAFY VEGETABLES
3607,"GABI LEAVES, 1 KG",Jul,2021,79.24,LEAFY VEGETABLES
3608,"GABI LEAVES, 1 KG",Aug,2021,78.7,LEAFY VEGETABLES
3609,"GABI LEAVES, 1 KG",Sep,2021,81.15,LEAFY VEGETABLES
3610,"GABI LEAVES, 1 KG",Oct,2021,80.82,LEAFY VEGETABLES
3611,"GABI LEAVES, 1 KG",Nov,2021,81.01,LEAFY VEGETABLES
3612,"GABI LEAVES, 1 KG",Dec,2021,82.44,LEAFY VEGETABLES
3613,"GABI LEAVES, 1 KG",Annual,2021,80.67,LEAFY VEGETABLES
3614,"GABI LEAVES, 1 KG",Jan,2022,87.1,LEAFY VEGETABLES
3615,"GABI LEAVES, 1 KG",Feb,2022,87.46,LEAFY VEGETABLES
3616,"GABI LEAVES, 1 KG",Mar,2022,87.59,LEAFY VEGETABLES
3617,"GABI LEAVES, 1 KG",Apr,2022,86.48,LEAFY VEGETABLES
3618,"GABI LEAVES, 1 KG",May,2022,87.11,LEAFY VEGETABLES
3619,"GABI LEAVES, 1 KG",Jun,2022,87.65,LEAFY VEGETABLES
3620,"GABI LEAVES, 1 KG",Jul,2022,86.97,LEAFY VEGETABLES
3621,"GABI LEAVES, 1 KG",Aug,2022,87.81,LEAFY VEGETABLES
3622,"GABI LEAVES, 1 KG",Sep,2022,82.76,LEAFY VEGETABLES
3623,"GABI LEAVES, 1 KG",Oct,2022,85.59,LEAFY VEGETABLES
3624,"GABI LEAVES, 1 KG",Nov,2022,87.5,LEAFY VEGETABLES
3625,"GABI LEAVES, 1 KG",Dec,2022,87.45,LEAFY VEGETABLES
3626,"GABI LEAVES, 1 KG",Annual,2022,86.79,LEAFY VEGETABLES
3627,"GABI LEAVES, 1 KG",Jan,2023,90.9,LEAFY VEGETABLES
3628,"GABI LEAVES, 1 KG",Feb,2023,92.09,LEAFY VEGETABLES
3629,"GABI LEAVES, 1 KG",Mar,2023,89.04,LEAFY VEGETABLES
3630,"GABI LEAVES, 1 KG",Apr,2023,87.85,LEAFY VEGETABLES
3631,"GABI LEAVES, 1 KG",May,2023,88.97,LEAFY VEGETABLES
3632,"GABI LEAVES, 1 KG",Jun,2023,83.38,LEAFY VEGETABLES
3633,"GABI LEAVES, 1 KG",Jul,2023,83.98,LEAFY VEGETABLES
3634,"GABI LEAVES, 1 KG",Aug,2023,84.22,LEAFY VEGETABLES
3635,"GABI LEAVES, 1 KG",Sep,2023,84.05,LEAFY VEGETABLES
3636,"GABI LEAVES, 1 KG",Oct,2023,83.52,LEAFY VEGETABLES
3637,"GABI LEAVES, 1 KG",Nov,2023,84.01,LEAFY VEGETABLES
3638,"GABI LEAVES, 1 KG",Dec,2023,85.83,LEAFY VEGETABLES
3639,"GABI LEAVES, 1 KG",Annual,2023,86.49,LEAFY VEGETABLES
3640,"KANGKONG, 1 KG",Jan,2020,33.55,LEAFY VEGETABLES
3641,"KANGKONG, 1 KG",Feb,2020,34.3,LEAFY VEGETABLES
3642,"KANGKONG, 1 KG",Mar,2020,34.75,LEAFY VEGETABLES
3643,"KANGKONG, 1 KG",Apr,2020,35.07,LEAFY VEGETABLES
3644,"KANGKONG, 1 KG",May,2020,35.44,LEAFY VEGETABLES
3645,"KANGKONG, 1 KG",Jun,2020,35.91,LEAFY VEGETABLES
3646,"KANGKONG, 1 KG",Jul,2020,36.31,LEAFY VEGETABLES
3647,"KANGKONG, 1 KG",Aug,2020,35.78,LEAFY VEGETABLES
3648,"KANGKONG, 1 KG",Sep,2020,35.62,LEAFY VEGETABLES
3649,"KANGKONG, 1 KG",Oct,2020,35.39,LEAFY VEGETABLES
3650,"KANGKONG, 1 KG",Nov,2020,36.87,LEAFY VEGETABLES
3651,"KANGKONG, 1 KG",Dec,2020,37.36,LEAFY VEGETABLES
3652,"KANGKONG, 1 KG",Annual,2020,35.53,LEAFY VEGETABLES
3653,"KANGKONG, 1 KG",Jan,2021,37.74,LEAFY VEGETABLES
3654,"KANGKONG, 1 KG",Feb,2021,38.03,LEAFY VEGETABLES
3655,"KANGKONG, 1 KG",Mar,2021,39.56,LEAFY VEGETABLES
3656,"KANGKONG, 1 KG",Apr,2021,38.56,LEAFY VEGETABLES
3657,"KANGKONG, 1 KG",May,2021,36.78,LEAFY VEGETABLES
3658,"KANGKONG, 1 KG",Jun,2021,38.1,LEAFY VEGETABLES
3659,"KANGKONG, 1 KG",Jul,2021,40.04,LEAFY VEGETABLES
3660,"KANGKONG, 1 KG",Aug,2021,39.47,LEAFY VEGETABLES
3661,"KANGKONG, 1 KG",Sep,2021,40.18,LEAFY VEGETABLES
3662,"KANGKONG, 1 KG",Oct,2021,39.18,LEAFY VEGETABLES
3663,"KANGKONG, 1 KG",Nov,2021,41.18,LEAFY VEGETABLES
3664,"KANGKONG, 1 KG",Dec,2021,42.03,LEAFY VEGETABLES
3665,"KANGKONG, 1 KG",Annual,2021,39.24,LEAFY VEGETABLES
3666,"KANGKONG, 1 KG",Jan,2022,47.13,LEAFY VEGETABLES
3667,"KANGKONG, 1 KG",Feb,2022,45.24,LEAFY VEGETABLES
3668,"KANGKONG, 1 KG",Mar,2022,42.45,LEAFY VEGETABLES
3669,"KANGKONG, 1 KG",Apr,2022,42.29,LEAFY VEGETABLES
3670,"KANGKONG, 1 KG",May,2022,42.61,LEAFY VEGETABLES
3671,"KANGKONG, 1 KG",Jun,2022,42.53,LEAFY VEGETABLES
3672,"KANGKONG, 1 KG",Jul,2022,42.88,LEAFY VEGETABLES
3673,"KANGKONG, 1 KG",Aug,2022,42.87,LEAFY VEGETABLES
3674,"KANGKONG, 1 KG",Sep,2022,43.08,LEAFY VEGETABLES
3675,"KANGKONG, 1 KG",Oct,2022,43.5,LEAFY VEGETABLES
3676,"KANGKONG, 1 KG",Nov,2022,48.03,LEAFY VEGETABLES
3677,"KANGKONG, 1 KG",Dec,2022,49.16,LEAFY VEGETABLES
3678,"KANGKONG, 1 KG",Annual,2022,44.32,LEAFY VEGETABLES
3679,"KANGKONG, 1 KG",Jan,2023,47.88,LEAFY VEGETABLES
3680,"KANGKONG, 1 KG",Feb,2023,53.82,LEAFY VEGETABLES
3681,"KANGKONG, 1 KG",Mar,2023,51.41,LEAFY VEGETABLES
3682,"KANGKONG, 1 KG",Apr,2023,49.48,LEAFY VEGETABLES
3683,"KANGKONG, 1 KG",May,2023,46.89,LEAFY VEGETABLES
3684,"KANGKONG, 1 KG",Jun,2023,48.25,LEAFY VEGETABLES
3685,"KANGKONG, 1 KG",Jul,2023,45.1,LEAFY VEGETABLES
3686,"KANGKONG, 1 KG",Aug,2023,46.34,LEAFY VEGETABLES
3687,"KANGKONG, 1 KG",Sep,2023,46.08,LEAFY VEGETABLES
3688,"KANGKONG, 1 KG",Oct,2023,45.26,LEAFY VEGETABLES
3689,"KANGKONG, 1 KG",Nov,2023,47.21,LEAFY VEGETABLES
3690,"KANGKONG, 1 KG",Dec,2023,50.99,LEAFY VEGETABLES
3691,"KANGKONG, 1 KG",Annual,2023,48.23,LEAFY VEGETABLES
3692,"MALUNGGAY, 1 KG",Jan,2020,46.24,LEAFY VEGETABLES
3693,"MALUNGGAY, 1 KG",Feb,2020,46.05,LEAFY VEGETABLES
3694,"MALUNGGAY, 1 KG",Mar,2020,46.78,LEAFY VEGETABLES
3695,"MALUNGGAY, 1 KG",Apr,2020,44.57,LEAFY VEGETABLES
3696,"MALUNGGAY, 1 KG",May,2020,47.56,LEAFY VEGETABLES
3697,"MALUNGGAY, 1 KG",Jun,2020,47.66,LEAFY VEGETABLES
3698,"MALUNGGAY, 1 KG",Jul,2020,46.94,LEAFY VEGETABLES
3699,"MALUNGGAY, 1 KG",Aug,2020,44.73,LEAFY VEGETABLES
3700,"MALUNGGAY, 1 KG",Sep,2020,40.22,LEAFY VEGETABLES
3701,"MALUNGGAY, 1 KG",Oct,2020,41.69,LEAFY VEGETABLES
3702,"MALUNGGAY, 1 KG",Nov,2020,42.81,LEAFY VEGETABLES
3703,"MALUNGGAY, 1 KG",Dec,2020,42.9,LEAFY VEGETABLES
3704,"MALUNGGAY, 1 KG",Annual,2020,44.85,LEAFY VEGETABLES
3705,"MALUNGGAY, 1 KG",Jan,2021,44.79,LEAFY VEGETABLES
3706,"MALUNGGAY, 1 KG",Feb,2021,47.59,LEAFY VEGETABLES
3707,"MALUNGGAY, 1 KG",Mar,2021,46.88,LEAFY VEGETABLES
3708,"MALUNGGAY, 1 KG",Apr,2021,45.57,LEAFY VEGETABLES
3709,"MALUNGGAY, 1 KG",May,2021,45.99,LEAFY VEGETABLES
3710,"MALUNGGAY, 1 KG",Jun,2021,45.1,LEAFY VEGETABLES
3711,"MALUNGGAY, 1 KG",Jul,2021,42.63,LEAFY VEGETABLES
3712,"MALUNGGAY, 1 KG",Aug,2021,42.79,LEAFY VEGETABLES
3713,"MALUNGGAY, 1 KG",Sep,2021,43.85,LEAFY VEGETABLES
3714,"MALUNGGAY, 1 KG",Oct,2021,44.83,LEAFY VEGETABLES
3715,"MALUNGGAY, 1 KG",Nov,2021,47.08,LEAFY VEGETABLES
3716,"MALUNGGAY, 1 KG",Dec,2021,48.16,LEAFY VEGETABLES
3717,"MALUNGGAY, 1 KG",Annual,2021,45.44,LEAFY VEGETABLES
3718,"MALUNGGAY, 1 KG",Jan,2022,51.04,LEAFY VEGETABLES
3719,"MALUNGGAY, 1 KG",Feb,2022,50.38,LEAFY VEGETABLES
3720,"MALUNGGAY, 1 KG",Mar,2022,48.92,LEAFY VEGETABLES
3721,"MALUNGGAY, 1 KG",Apr,2022,47.54,LEAFY VEGETABLES
3722,"MALUNGGAY, 1 KG",May,2022,47.96,LEAFY VEGETABLES
3723,"MALUNGGAY, 1 KG",Jun,2022,46.29,LEAFY VEGETABLES
3724,"MALUNGGAY, 1 KG",Jul,2022,47.75,LEAFY VEGETABLES
3725,"MALUNGGAY, 1 KG",Aug,2022,48.98,LEAFY VEGETABLES
3726,"MALUNGGAY, 1 KG",Sep,2022,49.27,LEAFY VEGETABLES
3727,"MALUNGGAY, 1 KG",Oct,2022,48.23,LEAFY VEGETABLES
3728,"MALUNGGAY, 1 KG",Nov,2022,52.28,LEAFY VEGETABLES
3729,"MALUNGGAY, 1 KG",Dec,2022,52.44,LEAFY VEGETABLES
3730,"MALUNGGAY, 1 KG",Annual,2022,49.26,LEAFY VEGETABLES
3731,"MALUNGGAY, 1 KG",Jan,2023,55.84,LEAFY VEGETABLES
3732,"MALUNGGAY, 1 KG",Feb,2023,60.26,LEAFY VEGETABLES
3733,"MALUNGGAY, 1 KG",Mar,2023,59.78,LEAFY VEGETABLES
3734,"MALUNGGAY, 1 KG",Apr,2023,60.76,LEAFY VEGETABLES
3735,"MALUNGGAY, 1 KG",May,2023,59.05,LEAFY VEGETABLES
3736,"MALUNGGAY, 1 KG",Jun,2023,58.45,LEAFY VEGETABLES
3737,"MALUNGGAY, 1 KG",Jul,2023,58.85,LEAFY VEGETABLES
3738,"MALUNGGAY, 1 KG",Aug,2023,58.02,LEAFY VEGETABLES
3739,"MALUNGGAY, 1 KG",Sep,2023,58.75,LEAFY VEGETABLES
3740,"MALUNGGAY, 1 KG",Oct,2023,58.65,LEAFY VEGETABLES
3741,"MALUNGGAY, 1 KG",Nov,2023,59.9,LEAFY VEGETABLES
3742,"MALUNGGAY, 1 KG",Dec,2023,61.25,LEAFY VEGETABLES
3743,"MALUNGGAY, 1 KG",Annual,2023,59.13,LEAFY VEGETABLES
3744,"PECHAY, CHINESE, 1 KG",Jan,2020,59.15,LEAFY VEGETABLES
3745,"PECHAY, CHINESE, 1 KG",Feb,2020,58.11,LEAFY VEGETABLES
3746,"PECHAY, CHINESE, 1 KG",Mar,2020,62.38,LEAFY VEGETABLES
3747,"PECHAY, CHINESE, 1 KG",Apr,2020,68.97,LEAFY VEGETABLES
3748,"PECHAY, CHINESE, 1 KG",May,2020,68.59,LEAFY VEGETABLES
3749,"PECHAY, CHINESE, 1 KG",Jun,2020,64.06,LEAFY VEGETABLES
3750,"PECHAY, CHINESE, 1 KG",Jul,2020,58.43,LEAFY VEGETABLES
3751,"PECHAY, CHINESE, 1 KG",Aug,2020,52.69,LEAFY VEGETABLES
3752,"PECHAY, CHINESE, 1 KG",Sep,2020,54.25,LEAFY VEGETABLES
3753,"PECHAY, CHINESE, 1 KG",Oct,2020,56.75,LEAFY VEGETABLES
3754,"PECHAY, CHINESE, 1 KG",Nov,2020,66.56,LEAFY VEGETABLES
3755,"PECHAY, CHINESE, 1 KG",Dec,2020,78.05,LEAFY VEGETABLES
3756,"PECHAY, CHINESE, 1 KG",Annual,2020,62.33,LEAFY VEGETABLES
3757,"PECHAY, CHINESE, 1 KG",Jan,2021,83.45,LEAFY VEGETABLES
3758,"PECHAY, CHINESE, 1 KG",Feb,2021,76.42,LEAFY VEGETABLES
3759,"PECHAY, CHINESE, 1 KG",Mar,2021,67.26,LEAFY VEGETABLES
3760,"PECHAY, CHINESE, 1 KG",Apr,2021,57.52,LEAFY VEGETABLES
3761,"PECHAY, CHINESE, 1 KG",May,2021,57.43,LEAFY VEGETABLES
3762,"PECHAY, CHINESE, 1 KG",Jun,2021,52.86,LEAFY VEGETABLES
3763,"PECHAY, CHINESE, 1 KG",Jul,2021,57.32,LEAFY VEGETABLES
3764,"PECHAY, CHINESE, 1 KG",Aug,2021,67.39,LEAFY VEGETABLES
3765,"PECHAY, CHINESE, 1 KG",Sep,2021,78.65,LEAFY VEGETABLES
3766,"PECHAY, CHINESE, 1 KG",Oct,2021,68.76,LEAFY VEGETABLES
3767,"PECHAY, CHINESE, 1 KG",Nov,2021,65.73,LEAFY VEGETABLES
3768,"PECHAY, CHINESE, 1 KG",Dec,2021,66.59,LEAFY VEGETABLES
3769,"PECHAY, CHINESE, 1 KG",Annual,2021,66.62,LEAFY VEGETABLES
3770,"PECHAY, CHINESE, 1 KG",Jan,2022,71.95,LEAFY VEGETABLES
3771,"PECHAY, CHINESE, 1 KG",Feb,2022,66.95,LEAFY VEGETABLES
3772,"PECHAY, CHINESE, 1 KG",Mar,2022,62.69,LEAFY VEGETABLES
3773,"PECHAY, CHINESE, 1 KG",Apr,2022,59.43,LEAFY VEGETABLES
3774,"PECHAY, CHINESE, 1 KG",May,2022,65.65,LEAFY VEGETABLES
3775,"PECHAY, CHINESE, 1 KG",Jun,2022,66.41,LEAFY VEGETABLES
3776,"PECHAY, CHINESE, 1 KG",Jul,2022,66.21,LEAFY VEGETABLES
3777,"PECHAY, CHINESE, 1 KG",Aug,2022,63.66,LEAFY VEGETABLES
3778,"PECHAY, CHINESE, 1 KG",Sep,2022,64.18,LEAFY VEGETABLES
3779,"PECHAY, CHINESE, 1 KG",Oct,2022,67.1,LEAFY VEGETABLES
3780,"PECHAY, CHINESE, 1 KG",Nov,2022,72.13,LEAFY VEGETABLES
3781,"PECHAY, CHINESE, 1 KG",Dec,2022,79.89,LEAFY VEGETABLES
3782,"PECHAY, CHINESE, 1 KG",Annual,2022,67.19,LEAFY VEGETABLES
3783,"PECHAY, CHINESE, 1 KG",Jan,2023,77.31,LEAFY VEGETABLES
3784,"PECHAY, CHINESE, 1 KG",Feb,2023,74.86,LEAFY VEGETABLES
3785,"PECHAY, CHINESE, 1 KG",Mar,2023,70.93,LEAFY VEGETABLES
3786,"PECHAY, CHINESE, 1 KG",Apr,2023,68.53,LEAFY VEGETABLES
3787,"PECHAY, CHINESE, 1 KG",May,2023,66.8,LEAFY VEGETABLES
3788,"PECHAY, CHINESE, 1 KG",Jun,2023,66.86,LEAFY VEGETABLES
3789,"PECHAY, CHINESE, 1 KG",Jul,2023,75.2,LEAFY VEGETABLES
3790,"PECHAY, CHINESE, 1 KG",Aug,2023,84.26,LEAFY VEGETABLES
3791,"PECHAY, CHINESE, 1 KG",Sep,2023,88.73,LEAFY VEGETABLES
3792,"PECHAY, CHINESE, 1 KG",Oct,2023,89.14,LEAFY VEGETABLES
3793,"PECHAY, CHINESE, 1 KG",Nov,2023,81.23,LEAFY VEGETABLES
3794,"PECHAY, CHINESE, 1 KG",Dec,2023,72.14,LEAFY VEGETABLES
3795,"PECHAY, CHINESE, 1 KG",Annual,2023,76.33,LEAFY VEGETABLES
3796,"PECHAY, NATIVE, 1 KG",Jan,2020,66.96,LEAFY VEGETABLES
3797,"PECHAY, NATIVE, 1 KG",Feb,2020,65.51,LEAFY VEGETABLES
3798,"PECHAY, NATIVE, 1 KG",Mar,2020,64.9,LEAFY VEGETABLES
3799,"PECHAY, NATIVE, 1 KG",Apr,2020,66.54,LEAFY VEGETABLES
3800,"PECHAY, NATIVE, 1 KG",May,2020,69.9,LEAFY VEGETABLES
3801,"PECHAY, NATIVE, 1 KG",Jun,2020,69.85,LEAFY VEGETABLES
3802,"PECHAY, NATIVE, 1 KG",Jul,2020,66.38,LEAFY VEGETABLES
3803,"PECHAY, NATIVE, 1 KG",Aug,2020,64.77,LEAFY VEGETABLES
3804,"PECHAY, NATIVE, 1 KG",Sep,2020,65.13,LEAFY VEGETABLES
3805,"PECHAY, NATIVE, 1 KG",Oct,2020,67.91,LEAFY VEGETABLES
3806,"PECHAY, NATIVE, 1 KG",Nov,2020,74.72,LEAFY VEGETABLES
3807,"PECHAY, NATIVE, 1 KG",Dec,2020,77.02,LEAFY VEGETABLES
3808,"PECHAY, NATIVE, 1 KG",Annual,2020,68.3,LEAFY VEGETABLES
3809,"PECHAY, NATIVE, 1 KG",Jan,2021,76.04,LEAFY VEGETABLES
3810,"PECHAY, NATIVE, 1 KG",Feb,2021,79.64,LEAFY VEGETABLES
3811,"PECHAY, NATIVE, 1 KG",Mar,2021,70.18,LEAFY VEGETABLES
3812,"PECHAY, NATIVE, 1 KG",Apr,2021,66.65,LEAFY VEGETABLES
3813,"PECHAY, NATIVE, 1 KG",May,2021,64.23,LEAFY VEGETABLES
3814,"PECHAY, NATIVE, 1 KG",Jun,2021,69.82,LEAFY VEGETABLES
3815,"PECHAY, NATIVE, 1 KG",Jul,2021,73.96,LEAFY VEGETABLES
3816,"PECHAY, NATIVE, 1 KG",Aug,2021,70.42,LEAFY VEGETABLES
3817,"PECHAY, NATIVE, 1 KG",Sep,2021,71.37,LEAFY VEGETABLES
3818,"PECHAY, NATIVE, 1 KG",Oct,2021,73.72,LEAFY VEGETABLES
3819,"PECHAY, NATIVE, 1 KG",Nov,2021,74.91,LEAFY VEGETABLES
3820,"PECHAY, NATIVE, 1 KG",Dec,2021,74.86,LEAFY VEGETABLES
3821,"PECHAY, NATIVE, 1 KG",Annual,2021,72.15,LEAFY VEGETABLES
3822,"PECHAY, NATIVE, 1 KG",Jan,2022,86.69,LEAFY VEGETABLES
3823,"PECHAY, NATIVE, 1 KG",Feb,2022,81.38,LEAFY VEGETABLES
3824,"PECHAY, NATIVE, 1 KG",Mar,2022,73.97,LEAFY VEGETABLES
3825,"PECHAY, NATIVE, 1 KG",Apr,2022,72.06,LEAFY VEGETABLES
3826,"PECHAY, NATIVE, 1 KG",May,2022,73.77,LEAFY VEGETABLES
3827,"PECHAY, NATIVE, 1 KG",Jun,2022,78.21,LEAFY VEGETABLES
3828,"PECHAY, NATIVE, 1 KG",Jul,2022,78.49,LEAFY VEGETABLES
3829,"PECHAY, NATIVE, 1 KG",Aug,2022,78.02,LEAFY VEGETABLES
3830,"PECHAY, NATIVE, 1 KG",Sep,2022,76.06,LEAFY VEGETABLES
3831,"PECHAY, NATIVE, 1 KG",Oct,2022,76.63,LEAFY VEGETABLES
3832,"PECHAY, NATIVE, 1 KG",Nov,2022,80.32,LEAFY VEGETABLES
